timestamp,co2,temperature,humidity,pressure
2020-02-28 19:35:54,0,25.38,27.9,100315
2020-02-28 19:36:38,733,0,0,0
2020-02-28 19:36:56,0,25.38,27.9,100315
2020-02-28 19:37:57,0,24.81,27.9,100218
2020-02-28 19:38:38,732,0,0,0
2020-02-28 19:38:58,0,24.81,27.9,100218
2020-02-28 19:39:38,732,0,0,0
2020-02-28 19:39:59,0,25.37,27.9,100318
2020-02-28 19:40:38,727,0,0,0
2020-02-28 19:41:00,0,25.37,27.9,100318
2020-02-28 19:41:38,727,0,0,0
2020-02-28 19:42:01,0,25.37,27.9,100320
2020-02-28 19:42:38,730,0,0,0
2020-02-28 19:43:01,0,25.37,27.9,100320
2020-02-28 19:43:38,730,0,0,0
2020-02-28 19:44:02,0,25.37,27.89,100320
2020-02-28 19:44:38,719,0,0,0
2020-02-28 19:45:03,0,25.37,27.89,100320
2020-02-28 19:45:38,719,0,0,0
2020-02-28 19:46:04,0,25.37,27.89,100315
2020-02-28 19:46:38,717,0,0,0
2020-02-28 19:47:05,0,25.36,27.9,100314
2020-02-28 19:47:38,717,0,0,0
2020-02-28 19:48:06,0,25.34,27.9,100314
2020-02-28 19:48:39,712,0,0,0
2020-02-28 19:49:08,0,25.34,27.9,100312
2020-02-28 19:49:39,712,0,0,0
2020-02-28 19:50:09,0,25.35,27.91,100312
2020-02-28 19:50:39,712,0,0,0
2020-02-28 19:51:10,0,25.36,27.91,100313
2020-02-28 19:52:11,0,25.36,27.91,100316
2020-02-28 19:52:39,713,0,0,0
2020-02-28 19:53:12,0,25.36,27.9,100317
2020-02-28 19:53:39,712,0,0,0
2020-02-28 19:54:13,0,25.35,27.9,100317
2020-02-28 19:54:39,711,0,0,0
2020-02-28 19:55:13,0,25.35,27.9,100312
2020-02-28 19:56:14,0,25.36,27.9,100312
2020-02-28 19:56:39,708,0,0,0
2020-02-28 19:57:15,0,25.36,27.9,100313
2020-02-28 19:57:39,704,0,0,0
2020-02-28 19:58:16,0,25.36,27.89,100314
2020-02-28 19:58:39,704,0,0,0
2020-02-28 19:59:17,0,25.36,27.91,100315
2020-02-28 19:59:38,704,0,0,0
2020-02-28 20:00:19,0,25.36,27.91,100315
2020-02-28 20:01:20,0,25.35,27.91,100313
2020-02-28 20:01:39,703,0,0,0
2020-02-28 20:02:21,0,25.35,27.92,100313
2020-02-28 20:02:39,702,0,0,0
2020-02-28 20:03:22,0,25.35,27.92,100313
2020-02-28 20:03:39,700,0,0,0
2020-02-28 20:04:23,0,25.35,27.91,100310
2020-02-28 20:04:39,696,0,0,0
2020-02-28 20:05:24,0,25.35,27.91,100308
2020-02-28 20:06:25,0,25.35,27.91,100308
2020-02-28 20:06:39,696,0,0,0
2020-02-28 20:07:25,0,25.35,27.91,100309
2020-02-28 20:07:39,699,0,0,0
2020-02-28 20:08:26,0,25.36,27.91,100312
2020-02-28 20:08:39,699,0,0,0
2020-02-28 20:09:27,0,25.36,27.9,100312
2020-02-28 20:09:39,697,0,0,0
2020-02-28 20:10:28,0,25.35,27.9,100314
2020-02-28 20:10:39,697,0,0,0
2020-02-28 20:11:29,0,25.35,27.86,100314
2020-02-28 20:11:40,697,0,0,0
2020-02-28 20:12:31,0,25.35,27.86,100323
2020-02-28 20:12:40,691,0,0,0
2020-02-28 20:13:32,0,25.34,27.84,100323
2020-02-28 20:13:40,691,0,0,0
2020-02-28 20:14:33,0,25.34,27.86,100320
2020-02-28 20:15:34,0,25.34,27.87,100316
2020-02-28 20:15:40,689,0,0,0
2020-02-28 20:16:35,0,25.34,27.89,100320
2020-02-28 20:16:40,683,0,0,0
2020-02-28 20:17:36,0,25.34,27.89,100320
2020-02-28 20:18:37,0,25.34,27.89,100321
2020-02-28 20:18:40,679,0,0,0
2020-02-28 20:19:38,0,25.35,27.87,100325
2020-02-28 20:19:40,677,0,0,0
2020-02-28 20:20:38,0,25.35,27.86,100325
2020-02-28 20:20:40,675,0,0,0
2020-02-28 20:21:39,0,25.34,27.87,100326
2020-02-28 20:21:40,674,0,0,0
2020-02-28 20:22:40,673,25.34,27.85,100326
2020-02-28 20:23:40,673,0,0,0
2020-02-28 20:23:42,0,25.34,27.85,100323
